,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,intersection_street_1,intersection_street_2,landmark,closed_date,taxi_pick_up_location,due_date,bridge_highway_name,road_ramp,bridge_highway_segment,bridge_highway_direction
887,57105088,2023-03-21T22:05:36.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10033.0,93 BENNETT AVENUE,BENNETT AVENUE,WEST  184 STREET,WEST  186 STREET,ADDRESS,NEW YORK,,In Progress,,2023-03-22T02:26:13.000,12 MANHATTAN,1021800135.0,MANHATTAN,1002147.0,250097.0,MOBILE,Unspecified,MANHATTAN,40.8531152870874,-73.935306740287,"{'latitude': '40.8531152870874', 'longitude': '-73.935306740287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091.0,47.0,4.0,39.0,22.0,WEST  184 STREET,WEST  186 STREET,BENNETT AVENUE,,,,,,,
888,57105694,2023-03-21T22:05:00.000,DEP,Department of Environmental Protection,Sewer,Defective/Missing Curb Piece (SC4),,11231.0,,,,,INTERSECTION,BROOKLYN,,Open,,,06 BROOKLYN,,BROOKLYN,984344.0,183968.0,ONLINE,Unspecified,BROOKLYN,40.67162640868473,-73.99966113772949,"{'latitude': '40.67162640868473', 'longitude': '-73.99966113772949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13514.0,14.0,2.0,7.0,48.0,CREAMER STREET,SMITH STREET,,,,,,,,
889,57102216,2023-03-21T22:05:00.000,DOT,Department of Transportation,Street Light Condition,Traffic Signal Light,,10312.0,,,,,INTERSECTION,STATEN ISLAND,,Assigned,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2023-03-21T22:05:00.000,03 STATEN ISLAND,,STATEN ISLAND,937878.0,143517.0,UNKNOWN,Unspecified,STATEN ISLAND,40.56047555908232,-74.1668892252524,"{'latitude': '40.56047555908232', 'longitude': '-74.1668892252524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10699.0,15.0,1.0,9.0,76.0,ARTHUR KILL ROAD,GETZ AVENUE,,,,,,,,
890,57101349,2023-03-21T22:04:55.000,NYPD,New York City Police Department,Illegal Parking,Paper License Plates,Street/Sidewalk,11209.0,523 82 STREET,82 STREET,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-21T22:47:50.000,10 BROOKLYN,3059990081.0,BROOKLYN,977582.0,166577.0,MOBILE,Unspecified,BROOKLYN,40.62388936982753,-74.02402039975584,"{'latitude': '40.62388936982753', 'longitude': '-74.02402039975584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216.0,10.0,2.0,44.0,41.0,5 AVENUE,6 AVENUE,82 STREET,2023-03-21T22:47:44.000,,,,,,
891,57105655,2023-03-21T22:04:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10025.0,134 WEST  109 STREET,WEST  109 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-21T22:06:52.000,07 MANHATTAN,1018630053.0,MANHATTAN,994610.0,231337.0,ONLINE,Unspecified,MANHATTAN,40.80163650647794,-73.96258010811721,"{'latitude': '40.80163650647794', 'longitude': '-73.96258010811721', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422.0,20.0,4.0,23.0,15.0,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST  109 STREET,2023-03-21T22:06:47.000,,,,,,
892,57105937,2023-03-21T22:04:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11233.0,ATLANTIC AVENUE,ATLANTIC AVENUE,ATLANTIC AVENUE,DEWEY PLACE,INTERSECTION,,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:49:10.000,03 BROOKLYN,,BROOKLYN,1006910.0,185846.0,PHONE,Unspecified,BROOKLYN,40.676752094420245,-73.91830627320373,"{'latitude': '40.676752094420245', 'longitude': '-73.91830627320373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516.0,55.0,2.0,17.0,46.0,ATLANTIC AVENUE,DEWEY PLACE,,2023-03-21T22:49:06.000,,,,,,
893,57102809,2023-03-21T22:04:18.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11204.0,7101 16 AVENUE,16 AVENUE,71 STREET,72 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:15:49.000,11 BROOKLYN,3061810008.0,BROOKLYN,984657.0,164614.0,MOBILE,Unspecified,BROOKLYN,40.61850384415613,-73.9985339661361,"{'latitude': '40.61850384415613', 'longitude': '-73.9985339661361', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,1.0,2.0,44.0,37.0,71 STREET,72 STREET,16 AVENUE,2023-03-21T22:15:45.000,,,,,,
894,57101231,2023-03-21T22:04:10.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10451.0,300 EAST  143 STREET,EAST  143 STREET,MORRIS AVENUE,ALEXANDER AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-21T22:34:43.000,01 BRONX,2023250001.0,BRONX,1005298.0,236089.0,ONLINE,Unspecified,BRONX,40.81466043118502,-73.92396060890404,"{'latitude': '40.81466043118502', 'longitude': '-73.92396060890404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10929.0,49.0,5.0,35.0,23.0,MORRIS AVENUE,ALEXANDER AVENUE,EAST  143 STREET,2023-03-21T22:34:37.000,,,,,,
895,57103540,2023-03-21T22:04:03.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10453.0,1690 NELSON AVENUE,NELSON AVENUE,BRANDT PLACE,MACOMBS ROAD,ADDRESS,BRONX,,In Progress,,,05 BRONX,2028760167.0,BRONX,1007169.0,248270.0,MOBILE,Unspecified,BRONX,40.84808910732427,-73.91715969878656,"{'latitude': '40.84808910732427', 'longitude': '-73.91715969878656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,BRANDT PLACE,MACOMBS ROAD,NELSON AVENUE,,,,,,,
896,57104260,2023-03-21T22:03:46.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453.0,1981 CEDAR AVENUE,CEDAR AVENUE,WEST  179 STREET,WEST  182 STREET,ADDRESS,BRONX,,In Progress,,,05 BRONX,2032300016.0,BRONX,1007233.0,251694.0,ONLINE,Unspecified,BRONX,40.857486799090886,-73.91691663386028,"{'latitude': '40.857486799090886', 'longitude': '-73.91691663386028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,6.0,5.0,29.0,29.0,WEST  179 STREET,WEST  182 STREET,CEDAR AVENUE,,,,,,,
897,57100004,2023-03-21T22:02:05.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10025.0,2867 BROADWAY,BROADWAY,WEST  111 STREET,WEST  112 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:19:39.000,09 MANHATTAN,1018940049.0,MANHATTAN,993645.0,232583.0,ONLINE,Unspecified,MANHATTAN,40.80505751293519,-73.96606390433134,"{'latitude': '40.80505751293519', 'longitude': '-73.96606390433134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422.0,37.0,4.0,23.0,17.0,WEST  111 STREET,WEST  112 STREET,BROADWAY,2023-03-21T22:19:34.000,,,,,,
898,57106469,2023-03-21T22:02:00.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10453.0,1690 NELSON AVENUE,NELSON AVENUE,BRANDT PLACE,MACOMBS ROAD,ADDRESS,BRONX,,In Progress,,,05 BRONX,2028760167.0,BRONX,1007169.0,248270.0,MOBILE,Unspecified,BRONX,40.84808910732427,-73.91715969878656,"{'latitude': '40.84808910732427', 'longitude': '-73.91715969878656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,BRANDT PLACE,MACOMBS ROAD,NELSON AVENUE,,,,,,,
899,57108170,2023-03-21T22:02:00.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11214.0,2432 86 STREET,86 STREET,BAY   37 STREET,BAY   38 STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T22:55:51.000,11 BROOKLYN,3068650037.0,BROOKLYN,987436.0,157404.0,MOBILE,Unspecified,BROOKLYN,40.59871330876357,-73.98852727399628,"{'latitude': '40.59871330876357', 'longitude': '-73.98852727399628', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616.0,1.0,2.0,45.0,37.0,BAY   37 STREET,BAY   38 STREET,86 STREET,2023-03-21T22:55:47.000,,,,,,
900,57107443,2023-03-21T22:02:00.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10462.0,1561 UNIONPORT ROAD,UNIONPORT ROAD,,,ADDRESS,BRONX,,Open,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,2023-03-21T00:00:00.000,09 BRONX,2039377501.0,BRONX,1022590.0,245075.0,MOBILE,Unspecified,BRONX,40.83926628518858,-73.86143912103417,"{'latitude': '40.83926628518858', 'longitude': '-73.86143912103417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271.0,58.0,5.0,31.0,26.0,,,,,,,,,,
901,57107107,2023-03-21T22:01:53.000,DSNY,Department of Sanitation,Dirty Condition,Trash,Yard,11249.0,121 SOUTH    2 STREET,SOUTH    2 STREET,BERRY STREET,BEDFORD AVENUE,ADDRESS,BROOKLYN,,In Progress,,,01 BROOKLYN,3024050037.0,BROOKLYN,994553.0,199245.0,ONLINE,Unspecified,BROOKLYN,40.713552243934195,-73.96283516892105,"{'latitude': '40.713552243934195', 'longitude': '-73.96283516892105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613.0,36.0,2.0,30.0,56.0,BERRY STREET,BEDFORD AVENUE,SOUTH    2 STREET,,,,,,,
902,57104202,2023-03-21T22:01:46.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11216.0,285 QUINCY STREET,QUINCY STREET,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,03 BROOKLYN,3018030072.0,BROOKLYN,998301.0,189616.0,ONLINE,Unspecified,BROOKLYN,40.68711773625114,-73.9493355298954,"{'latitude': '40.68711773625114', 'longitude': '-73.9493355298954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618.0,69.0,2.0,49.0,51.0,,,,,,,,,,
903,57101681,2023-03-21T22:01:46.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11216.0,285 QUINCY STREET,QUINCY STREET,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,03 BROOKLYN,3018030072.0,BROOKLYN,998301.0,189616.0,ONLINE,Unspecified,BROOKLYN,40.68711773625114,-73.9493355298954,"{'latitude': '40.68711773625114', 'longitude': '-73.9493355298954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618.0,69.0,2.0,49.0,51.0,,,,,,,,,,
904,57103610,2023-03-21T22:01:46.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11216.0,285 QUINCY STREET,QUINCY STREET,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,03 BROOKLYN,3018030072.0,BROOKLYN,998301.0,189616.0,ONLINE,Unspecified,BROOKLYN,40.68711773625114,-73.9493355298954,"{'latitude': '40.68711773625114', 'longitude': '-73.9493355298954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618.0,69.0,2.0,49.0,51.0,,,,,,,,,,
905,57100867,2023-03-21T22:01:43.000,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,RESIDENTIAL BUILDING,10301.0,165 DANIEL LOW TERRACE,DANIEL LOW TERRACE,,,ADDRESS,STATEN ISLAND,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,01 STATEN ISLAND,5000180083.0,STATEN ISLAND,961969.0,172671.0,PHONE,Unspecified,STATEN ISLAND,40.640590593527016,-74.08028382568895,"{'latitude': '40.640590593527016', 'longitude': '-74.08028382568895', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10369.0,4.0,1.0,13.0,74.0,,,,,,,,,,
906,57099843,2023-03-21T22:01:43.000,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11226.0,570 OCEAN AVENUE,OCEAN AVENUE,,,ADDRESS,BROOKLYN,,Open,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,2023-03-21T00:00:00.000,14 BROOKLYN,3050990128.0,BROOKLYN,995120.0,175749.0,ONLINE,Unspecified,BROOKLYN,40.64906039443108,-73.96082779601215,"{'latitude': '40.64906039443108', 'longitude': '-73.96082779601215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510.0,60.0,2.0,11.0,43.0,,,,,,,,,,
907,57099033,2023-03-21T22:01:37.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10457.0,1841 CARTER AVENUE,CARTER AVENUE,EAST  175 STREET,EAST  176 STREET,ADDRESS,BRONX,,In Progress,,,05 BRONX,2028920049.0,BRONX,1011282.0,247748.0,ONLINE,Unspecified,BRONX,40.84664473813887,-73.9022954522807,"{'latitude': '40.84664473813887', 'longitude': '-73.9022954522807', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935.0,6.0,5.0,22.0,29.0,EAST  175 STREET,EAST  176 STREET,CARTER AVENUE,,,,,,,
908,57100297,2023-03-21T22:00:31.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11375.0,67 AVENUE,67 AVENUE,67 AVENUE,QUEENS BOULEVARD,INTERSECTION,,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2023-03-21T22:41:53.000,06 QUEENS,,QUEENS,1024787.0,204165.0,PHONE,Unspecified,QUEENS,40.7269695728085,-73.85374602160852,"{'latitude': '40.7269695728085', 'longitude': '-73.85374602160852', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14785.0,40.0,3.0,28.0,70.0,67 AVENUE,QUEENS BOULEVARD,,2023-03-21T22:41:46.000,,,,,,
909,57107157,2023-03-21T22:00:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11433.0,108-26 159 STREET,159 STREET,108 AVENUE,109 AVENUE,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2023-03-21T22:25:19.000,12 QUEENS,4101460051.0,QUEENS,1041463.0,192497.0,ONLINE,Unspecified,QUEENS,40.694851633900804,-73.79367980321378,"{'latitude': '40.694851633900804', 'longitude': '-73.79367980321378', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668.0,41.0,3.0,46.0,61.0,108 AVENUE,109 AVENUE,159 STREET,2023-03-21T22:25:14.000,,,,,,
910,57104960,2023-03-21T22:00:29.000,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,10453.0,1696 NELSON AVENUE,NELSON AVENUE,BRANDT PLACE,MACOMBS ROAD,ADDRESS,BRONX,,In Progress,,,05 BRONX,2028760170.0,BRONX,1007204.0,248305.0,MOBILE,Unspecified,BRONX,40.848185081039354,-73.91703307219029,"{'latitude': '40.848185081039354', 'longitude': '-73.91703307219029', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,BRANDT PLACE,MACOMBS ROAD,NELSON AVENUE,,,,,,,
911,57099979,2023-03-21T22:00:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385.0,1821 BLEECKER STREET,BLEECKER STREET,SENECA AVENUE,ONDERDONK AVENUE,ADDRESS,RIDGEWOOD,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-21T23:03:04.000,05 QUEENS,4034340045.0,QUEENS,1008927.0,196287.0,ONLINE,Unspecified,QUEENS,40.705404824145226,-73.91099635277608,"{'latitude': '40.705404824145226', 'longitude': '-73.91099635277608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310.0,54.0,3.0,30.0,62.0,SENECA AVENUE,ONDERDONK AVENUE,BLEECKER STREET,2023-03-21T23:02:58.000,,,,,,
912,57104684,2023-03-21T21:59:32.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10453.0,1981 CEDAR AVENUE,CEDAR AVENUE,WEST  179 STREET,WEST  182 STREET,ADDRESS,BRONX,,In Progress,,,05 BRONX,2032300016.0,BRONX,1007233.0,251694.0,ONLINE,Unspecified,BRONX,40.857486799090886,-73.91691663386028,"{'latitude': '40.857486799090886', 'longitude': '-73.91691663386028', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,6.0,5.0,29.0,29.0,WEST  179 STREET,WEST  182 STREET,CEDAR AVENUE,,,,,,,
913,57105077,2023-03-21T21:59:23.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10468.0,2869 GRAND CONCOURSE,GRAND CONCOURSE,EAST  198 STREET,MINERVA PLACE,ADDRESS,BRONX,,Closed,The Police Department issued a summons in response to the complaint.,2023-03-21T22:34:18.000,07 BRONX,2033190016.0,BRONX,1014529.0,256423.0,ONLINE,Unspecified,BRONX,40.87044445467464,-73.89052030896771,"{'latitude': '40.87044445467464', 'longitude': '-73.89052030896771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,24.0,5.0,29.0,34.0,EAST  198 STREET,MINERVA PLACE,GRAND CONCOURSE,2023-03-21T22:34:12.000,,,,,,
914,57105032,2023-03-21T21:59:20.000,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10468.0,2869 GRAND CONCOURSE,GRAND CONCOURSE,EAST  198 STREET,MINERVA PLACE,ADDRESS,BRONX,,Closed,The Police Department reviewed your complaint and provided additional information below.,2023-03-21T22:19:59.000,07 BRONX,2033190016.0,BRONX,1014529.0,256423.0,ONLINE,Unspecified,BRONX,40.87044445467464,-73.89052030896771,"{'latitude': '40.87044445467464', 'longitude': '-73.89052030896771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,24.0,5.0,29.0,34.0,EAST  198 STREET,MINERVA PLACE,GRAND CONCOURSE,2023-03-21T22:19:54.000,,,,,,
915,57099837,2023-03-21T21:59:08.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034.0,3844 9 AVENUE,9 AVENUE,WEST  205 STREET,WEST  206 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2023-03-22T01:45:52.000,12 MANHATTAN,1022020021.0,MANHATTAN,1007006.0,253630.0,ONLINE,Unspecified,MANHATTAN,40.86280112249836,-73.91773066366055,"{'latitude': '40.86280112249836', 'longitude': '-73.91773066366055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092.0,47.0,4.0,39.0,22.0,WEST  205 STREET,WEST  206 STREET,9 AVENUE,2023-03-22T01:45:47.000,,,,,,
